,time,pos_x,pos_y,pos_z,speed_x,speed_y,speed_z,bias_x,bias_y,bias_z
52,632381.792413249,0.044930,0.116239,0.147883,-0.020671,0.011073,-0.002240,-0.000730,0.000089,0.001652
53,632381.797357096,0.044836,0.116308,0.147871,-0.021281,0.011035,-0.002057,-0.000744,0.000090,0.001683
54,632381.802300944,0.044740,0.116377,0.147860,-0.021580,0.010972,-0.001824,-0.000758,0.000092,0.001715
55,632381.807214274,0.044643,0.116446,0.147850,-0.021727,0.010874,-0.001684,-0.000772,0.000094,0.001747
56,632381.812158122,0.044544,0.116514,0.147841,-0.021895,0.010716,-0.001571,-0.000786,0.000095,0.001779
57,632381.817071452,0.044445,0.116582,0.147832,-0.021891,0.010505,-0.001474,-0.000800,0.000097,0.001810
58,632381.822015299,0.044346,0.116648,0.147824,-0.021590,0.010229,-0.001437,-0.000814,0.000099,0.001842
59,632381.826959147,0.044247,0.116714,0.147816,-0.021241,0.009891,-0.001254,-0.000828,0.000101,0.001874
60,632381.831902995,0.044151,0.116777,0.147809,-0.020824,0.009575,-0.001169,-0.000842,0.000102,0.001906
61,632381.836846842,0.044055,0.116839,0.147803,-0.020445,0.009205,-0.001018,-0.000856,0.000104,0.001937
62,632381.841760172,0.043963,0.116898,0.147797,-0.020079,0.008812,-0.000936,-0.000870,0.000106,0.001969
63,632381.846704020,0.043871,0.116955,0.147792,-0.019697,0.008340,-0.000829,-0.000884,0.000107,0.002001
64,632381.851647868,0.043780,0.117010,0.147787,-0.019417,0.007934,-0.000720,-0.000898,0.000109,0.002033
65,632381.856591715,0.043691,0.117062,0.147782,-0.019181,0.007600,-0.000597,-0.000912,0.000111,0.002064
66,632381.861535563,0.043602,0.117113,0.147779,-0.018928,0.007468,-0.000753,-0.000926,0.000113,0.002096
67,632381.866448893,0.043515,0.117163,0.147774,-0.018666,0.007492,-0.000858,-0.000940,0.000114,0.002128
68,632381.871392741,0.043429,0.117212,0.147770,-0.018343,0.007480,-0.000961,-0.000954,0.000116,0.002160
69,632381.876336588,0.043345,0.117262,0.147764,-0.018011,0.007697,-0.001082,-0.000968,0.000118,0.002191
70,632381.881280436,0.043262,0.117312,0.147758,-0.017627,0.008081,-0.001041,-0.000982,0.000119,0.002223
71,632381.886224284,0.043182,0.117364,0.147752,-0.017136,0.008456,-0.000958,-0.000997,0.000121,0.002255
72,632381.891168131,0.043104,0.117418,0.147747,-0.016566,0.009002,-0.000753,-0.001011,0.000123,0.002287
73,632381.896081461,0.043030,0.117473,0.147742,-0.016054,0.009663,-0.000579,-0.001025,0.000124,0.002318
74,632381.901025309,0.042958,0.117532,0.147739,-0.015450,0.010359,-0.000450,-0.001039,0.000126,0.002350
75,632381.905938639,0.042890,0.117593,0.147736,-0.014858,0.010876,-0.000360,-0.001053,0.000128,0.002382
76,632381.910913004,0.042825,0.117657,0.147733,-0.014231,0.011349,-0.000290,-0.001067,0.000130,0.002414
77,632381.915856852,0.042763,0.117723,0.147731,-0.013639,0.011724,-0.000209,-0.001081,0.000131,0.002445
78,632381.920800700,0.042705,0.117790,0.147729,-0.013008,0.012161,0.000119,-0.001095,0.000133,0.002477
79,632381.925775065,0.042650,0.117859,0.147729,-0.012427,0.012494,0.000553,-0.001109,0.000135,0.002509
80,632381.930688395,0.042598,0.117928,0.147731,-0.011804,0.012643,0.000958,-0.001123,0.000136,0.002541
81,632381.935601725,0.042549,0.117998,0.147735,-0.011093,0.012635,0.001333,-0.001137,0.000138,0.002572
82,632381.940545573,0.042504,0.118068,0.147741,-0.010448,0.012551,0.001753,-0.001151,0.000140,0.002604
83,632381.945458903,0.042462,0.118136,0.147749,-0.009808,0.012194,0.002521,-0.001165,0.000141,0.002636
84,632381.950402750,0.042423,0.118203,0.147760,-0.009246,0.011608,0.003324,-0.001179,0.000143,0.002668
85,632381.955346598,0.042386,0.118267,0.147776,-0.008859,0.011063,0.004155,-0.001193,0.000145,0.002699
86,632381.960290446,0.042350,0.118327,0.147796,-0.008477,0.010232,0.004993,-0.001207,0.000147,0.002731
87,632381.965234293,0.042316,0.118384,0.147820,-0.008236,0.009438,0.005905,-0.001221,0.000148,0.002763
88,632381.970178141,0.042282,0.118436,0.147849,-0.007911,0.008583,0.006857,-0.001235,0.000150,0.002795
89,632381.975091471,0.042250,0.118483,0.147882,-0.007692,0.007825,0.007751,-0.001249,0.000152,0.002826
90,632381.980035319,0.042217,0.118528,0.147920,-0.007439,0.007015,0.008675,-0.001263,0.000153,0.002858
91,632381.984979167,0.042186,0.118568,0.147962,-0.007262,0.006502,0.009440,-0.001277,0.000155,0.002890
92,632381.989923014,0.042155,0.118605,0.148008,-0.007195,0.006101,0.010082,-0.001291,0.000157,0.002922
93,632381.994866862,0.042124,0.118640,0.148058,-0.007015,0.005757,0.010748,-0.001305,0.000159,0.002954
94,632381.999780192,0.042094,0.118674,0.148110,-0.006812,0.005588,0.011208,-0.001319,0.000160,0.002985
95,632382.004693522,0.042064,0.118706,0.148165,-0.006538,0.005491,0.011424,-0.001333,0.000162,0.003017
96,632382.009637370,0.042036,0.118738,0.148221,-0.006275,0.005496,0.011242,-0.001347,0.000164,0.003049
97,632382.014611735,0.042009,0.118770,0.148277,-0.005857,0.005683,0.011046,-0.001361,0.000165,0.003081
98,632382.019525065,0.041984,0.118803,0.148331,-0.005326,0.005937,0.010871,-0.001375,0.000167,0.003112
99,632382.024468913,0.041962,0.118836,0.148384,-0.004611,0.006387,0.010759,-0.001389,0.000169,0.003144
100,632382.029412760,0.041944,0.118871,0.148437,-0.004053,0.006607,0.010394,-0.001403,0.000170,0.003176
101,632382.034356608,0.041929,0.118907,0.148488,-0.003520,0.006635,0.010029,-0.001418,0.000172,0.003208
102,632382.039300456,0.041916,0.118942,0.148537,-0.003092,0.006601,0.009527,-0.001432,0.000174,0.003239
103,632382.044244303,0.041906,0.118977,0.148584,-0.002589,0.006541,0.009107,-0.001446,0.000176,0.003271
104,632382.049157633,0.041898,0.119011,0.148628,-0.002141,0.006412,0.008646,-0.001460,0.000177,0.003303
105,632382.054101481,0.041892,0.119044,0.148670,-0.001686,0.006299,0.008208,-0.001474,0.000179,0.003335
106,632382.059045329,0.041888,0.119077,0.148711,-0.001092,0.006139,0.008283,-0.001488,0.000181,0.003366
107,632382.063989176,0.041887,0.119108,0.148751,-0.000586,0.005963,0.008368,-0.001502,0.000182,0.003398
108,632382.068933024,0.041888,0.119138,0.148792,-0.000183,0.005743,0.008488,-0.001516,0.000184,0.003430
109,632382.073876872,0.041891,0.119167,0.148834,0.000056,0.005334,0.008735,-0.001530,0.000186,0.003462
110,632382.078790202,0.041895,0.119193,0.148877,0.000240,0.004889,0.009129,-0.001544,0.000187,0.003493
111,632382.083734049,0.041900,0.119217,0.148922,0.000423,0.004455,0.009487,-0.001558,0.000189,0.003525
112,632382.088677897,0.041905,0.119239,0.148968,0.000476,0.003915,0.009997,-0.001572,0.000191,0.003557
113,632382.093621745,0.041910,0.119258,0.149018,0.000418,0.003446,0.010621,-0.001586,0.000193,0.003589
114,632382.098535075,0.041914,0.119275,0.149070,0.000408,0.002848,0.011128,-0.001600,0.000194,0.003620
115,632382.103448405,0.041918,0.119290,0.149124,0.000366,0.002147,0.011520,-0.001614,0.000196,0.003652
116,632382.108422770,0.041921,0.119300,0.149182,0.000368,0.001372,0.011894,-0.001628,0.000198,0.003684
117,632382.113366618,0.041924,0.119307,0.149240,0.000509,0.000710,0.012299,-0.001642,0.000199,0.003716
118,632382.118340983,0.041927,0.119311,0.149301,0.000598,0.000109,0.012590,-0.001656,0.000201,0.003748
119,632382.123284831,0.041930,0.119312,0.149364,0.000767,-0.000546,0.012727,-0.001670,0.000203,0.003780
120,632382.128228678,0.041933,0.119309,0.149427,0.000946,-0.001352,0.012820,-0.001684,0.000205,0.003811
121,632382.133142008,0.041936,0.119303,0.149490,0.001081,-0.001940,0.012763,-0.001698,0.000206,0.003843
122,632382.138085856,0.041940,0.119293,0.149553,0.001176,-0.002506,0.012505,-0.001712,0.000208,0.003875
123,632382.143029704,0.041944,0.119280,0.149615,0.001199,-0.003156,0.012190,-0.001726,0.000210,0.003906
124,632382.147943034,0.041947,0.119265,0.149675,0.001294,-0.003556,0.011841,-0.001740,0.000211,0.003938
125,632382.152886881,0.041951,0.119247,0.149734,0.001313,-0.003844,0.011332,-0.001754,0.000213,0.003970
126,632382.157830729,0.041955,0.119228,0.149790,0.001286,-0.004121,0.010838,-0.001768,0.000215,0.004002
127,632382.162774577,0.041958,0.119207,0.149844,0.001358,-0.004199,0.010353,-0.001783,0.000216,0.004033
128,632382.167718424,0.041961,0.119186,0.149895,0.001419,-0.004197,0.009986,-0.001797,0.000218,0.004065
129,632382.172631754,0.041965,0.119165,0.149944,0.001474,-0.004010,0.009602,-0.001811,0.000220,0.004097
130,632382.177575602,0.041970,0.119145,0.149992,0.001438,-0.003714,0.009141,-0.001825,0.000222,0.004129
131,632382.182519450,0.041974,0.119126,0.150037,0.001406,-0.003367,0.008772,-0.001839,0.000223,0.004160
132,632382.187463297,0.041978,0.119109,0.150081,0.001556,-0.002918,0.008409,-0.001853,0.000225,0.004192
133,632382.192407145,0.041984,0.119094,0.150123,0.001639,-0.002584,0.008101,-0.001867,0.000227,0.004224
134,632382.197350993,0.041990,0.119081,0.150163,0.001710,-0.002339,0.007813,-0.001881,0.000228,0.004256
135,632382.202294840,0.041996,0.119069,0.150202,0.001827,-0.002080,0.007529,-0.001895,0.000230,0.004288
136,632382.207208170,0.042004,0.119058,0.150239,0.001952,-0.001774,0.007126,-0.001909,0.000232,0.004319
137,632382.212152018,0.042012,0.119048,0.150274,0.002051,-0.001562,0.006822,-0.001923,0.000234,0.004351
138,632382.217095866,0.042021,0.119039,0.150308,0.002156,-0.001509,0.006434,-0.001937,0.000235,0.004383
139,632382.222009196,0.042030,0.119031,0.150340,0.002302,-0.001411,0.005958,-0.001951,0.000237,0.004414
140,632382.226922526,0.042040,0.119022,0.150369,0.002311,-0.001287,0.005486,-0.001965,0.000239,0.004446
141,632382.231866374,0.042051,0.119015,0.150396,0.002444,-0.001169,0.005023,-0.001979,0.000240,0.004478
142,632382.236810221,0.042062,0.119008,0.150421,0.002569,-0.001134,0.004627,-0.001993,0.000242,0.004510
143,632382.241754069,0.042073,0.119000,0.150444,0.002619,-0.001119,0.004209,-0.002007,0.000244,0.004541
144,632382.246697917,0.042085,0.118993,0.150465,0.002672,-0.001016,0.003912,-0.002021,0.000245,0.004573
145,632382.251611247,0.042098,0.118987,0.150484,0.002542,-0.000962,0.003535,-0.002035,0.000247,0.004605
146,632382.256555094,0.042109,0.118980,0.150502,0.002335,-0.001022,0.003271,-0.002049,0.000249,0.004637
147,632382.261498942,0.042120,0.118974,0.150518,0.002274,-0.000985,0.003082,-0.002063,0.000251,0.004668
148,632382.266442790,0.042130,0.118967,0.150533,0.002034,-0.000896,0.002804,-0.002077,0.000252,0.004700
149,632382.271386637,0.042140,0.118962,0.150547,0.001840,-0.000798,0.002581,-0.002091,0.000254,0.004732
150,632382.276299967,0.042148,0.118957,0.150560,0.001658,-0.000757,0.002509,-0.002105,0.000256,0.004764
151,632382.281243815,0.042156,0.118952,0.150573,0.001377,-0.000565,0.002274,-0.002119,0.000257,0.004795
152,632382.286187663,0.042162,0.118948,0.150584,0.001220,-0.000293,0.001836,-0.002133,0.000259,0.004827
153,632382.291131510,0.042168,0.118946,0.150593,0.001140,-0.000105,0.001368,-0.002147,0.000261,0.004859
154,632382.296075358,0.042173,0.118945,0.150600,0.001056,-0.000018,0.000920,-0.002161,0.000262,0.004891
155,632382.300988688,0.042178,0.118944,0.150604,0.000792,0.000101,0.000492,-0.002175,0.000264,0.004922
156,632382.305932536,0.042182,0.118944,0.150607,0.000635,0.000157,0.000091,-0.002189,0.000266,0.004954
157,632382.310876383,0.042185,0.118944,0.150607,0.000502,0.000249,-0.000455,-0.002203,0.000268,0.004986
158,632382.315789713,0.042188,0.118945,0.150605,0.000502,0.000339,-0.000976,-0.002217,0.000269,0.005018
159,632382.320764079,0.042191,0.118946,0.150600,0.000218,0.000312,-0.001391,-0.002232,0.000271,0.005050
160,632382.325707926,0.042192,0.118948,0.150593,0.000027,0.000342,-0.001545,-0.002246,0.000273,0.005081
161,632382.330651774,0.042192,0.118949,0.150586,-0.000252,0.000379,-0.001643,-0.002260,0.000274,0.005113
162,632382.335595622,0.042192,0.118951,0.150577,-0.000707,0.000338,-0.001792,-0.002274,0.000276,0.005145
163,632382.340539469,0.042188,0.118953,0.150569,-0.001215,0.000305,-0.001851,-0.002288,0.000278,0.005177
164,632382.345483317,0.042183,0.118956,0.150559,-0.001587,0.000287,-0.001838,-0.002302,0.000280,0.005209
165,632382.350427165,0.042175,0.118958,0.150550,-0.001977,0.000185,-0.001769,-0.002316,0.000281,0.005240
166,632382.355340495,0.042166,0.118960,0.150542,-0.002363,0.000234,-0.001664,-0.002330,0.000283,0.005272
167,632382.360284342,0.042154,0.118963,0.150533,-0.002602,0.000167,-0.001413,-0.002344,0.000285,0.005304
168,632382.365228190,0.042142,0.118966,0.150526,-0.002784,0.000044,-0.001172,-0.002358,0.000286,0.005336
169,632382.370172038,0.042128,0.118968,0.150520,-0.002883,-0.000111,-0.000801,-0.002372,0.000288,0.005367
170,632382.375115885,0.042114,0.118969,0.150516,-0.002964,-0.000321,-0.000335,-0.002386,0.000290,0.005399
171,632382.380029215,0.042099,0.118970,0.150515,-0.003001,-0.000819,0.000138,-0.002400,0.000291,0.005431
172,632382.384973063,0.042084,0.118968,0.150515,-0.003121,-0.001266,0.000502,-0.002414,0.000293,0.005462
173,632382.389916911,0.042068,0.118964,0.150518,-0.003231,-0.001703,0.000942,-0.002428,0.000295,0.005494
174,632382.394860758,0.042051,0.118958,0.150522,-0.003221,-0.002137,0.001466,-0.002442,0.000297,0.005526
175,632382.399804606,0.042033,0.118950,0.150530,-0.003026,-0.002848,0.001888,-0.002456,0.000298,0.005558
176,632382.404748454,0.042017,0.118938,0.150539,-0.002898,-0.003570,0.002282,-0.002470,0.000300,0.005590
177,632382.409692301,0.042000,0.118923,0.150551,-0.002826,-0.004392,0.002713,-0.002484,0.000302,0.005621
178,632382.414636149,0.041983,0.118903,0.150564,-0.002705,-0.005232,0.003097,-0.002498,0.000303,0.005653
179,632382.419579997,0.041966,0.118880,0.150580,-0.002433,-0.005946,0.003454,-0.002512,0.000305,0.005685
180,632382.424523844,0.041950,0.118853,0.150597,-0.002280,-0.006401,0.003894,-0.002526,0.000307,0.005717
181,632382.429467692,0.041934,0.118823,0.150616,-0.002094,-0.006683,0.004102,-0.002541,0.000309,0.005749
182,632382.434411540,0.041919,0.118792,0.150637,-0.001873,-0.007010,0.004106,-0.002555,0.000310,0.005780
183,632382.439324870,0.041905,0.118760,0.150657,-0.001607,-0.007059,0.004142,-0.002569,0.000312,0.005812
184,632382.444268717,0.041892,0.118726,0.150678,-0.001283,-0.006801,0.004140,-0.002583,0.000314,0.005844
185,632382.449212565,0.041881,0.118694,0.150699,-0.000846,-0.006383,0.004052,-0.002597,0.000315,0.005876
186,632382.454156413,0.041872,0.118664,0.150719,-0.000653,-0.005947,0.003740,-0.002611,0.000317,0.005907
187,632382.459069743,0.041865,0.118635,0.150738,-0.000532,-0.005377,0.003643,-0.002625,0.000319,0.005939
188,632382.464013590,0.041858,0.118610,0.150756,-0.000346,-0.004761,0.003394,-0.002639,0.000320,0.005971
189,632382.468957438,0.041853,0.118587,0.150773,-0.000289,-0.004157,0.002994,-0.002653,0.000322,0.006003
190,632382.473901286,0.041849,0.118567,0.150788,-0.000369,-0.003439,0.002624,-0.002667,0.000324,0.006034
191,632382.478845133,0.041845,0.118550,0.150801,-0.000403,-0.002664,0.002244,-0.002681,0.000326,0.006066
192,632382.483788981,0.041841,0.118538,0.150812,-0.000600,-0.002020,0.001790,-0.002695,0.000327,0.006098
193,632382.488702311,0.041836,0.118528,0.150821,-0.000864,-0.001448,0.001238,-0.002709,0.000329,0.006130
194,632382.493646159,0.041831,0.118522,0.150827,-0.001263,-0.000857,0.000816,-0.002723,0.000331,0.006161
195,632382.498590006,0.041824,0.118519,0.150832,-0.001652,-0.000358,0.000576,-0.002737,0.000332,0.006193
196,632382.503503336,0.041816,0.118518,0.150834,-0.002140,0.000094,0.000257,-0.002751,0.000334,0.006225
197,632382.508447184,0.041806,0.118520,0.150836,-0.002417,0.000537,-0.000078,-0.002765,0.000336,0.006257
198,632382.513360514,0.041794,0.118525,0.150835,-0.002773,0.000974,-0.000317,-0.002779,0.000337,0.006288
199,632382.518304362,0.041781,0.118531,0.150833,-0.003019,0.001300,-0.000524,-0.002793,0.000339,0.006320
200,632382.523278727,0.041767,0.118540,0.150831,-0.003050,0.001531,-0.000624,-0.002807,0.000341,0.006352
201,632382.528222575,0.041754,0.118549,0.150828,-0.002945,0.001930,-0.000563,-0.002836,0.000223,0.006382
202,632382.533166422,0.041741,0.118561,0.150825,-0.002653,0.002414,-0.000453,-0.002864,0.000105,0.006413
203,632382.538079752,0.041729,0.118574,0.150822,-0.002335,0.002862,-0.000204,-0.002892,-0.000012,0.006443
204,632382.543023600,0.041720,0.118590,0.150821,-0.001911,0.003191,-0.000139,-0.002921,-0.000130,0.006473
205,632382.547967448,0.041713,0.118607,0.150820,-0.001532,0.003642,0.000122,-0.002949,-0.000248,0.006504
206,632382.552911295,0.041708,0.118626,0.150821,-0.001141,0.003994,0.000654,-0.002978,-0.000366,0.006534
207,632382.557855143,0.041705,0.118646,0.150824,-0.000878,0.004309,0.001086,-0.003006,-0.000484,0.006565
208,632382.562798991,0.041704,0.118668,0.150829,-0.000797,0.004584,0.001454,-0.003034,-0.000602,0.006595
209,632382.567712321,0.041703,0.118691,0.150836,-0.000845,0.004680,0.001781,-0.003063,-0.000719,0.006625
210,632382.572656168,0.041702,0.118715,0.150844,-0.001029,0.004728,0.002197,-0.003091,-0.000837,0.006656
211,632382.577600016,0.041701,0.118739,0.150855,-0.001229,0.004672,0.002568,-0.003120,-0.000955,0.006686
212,632382.582543864,0.041698,0.118762,0.150867,-0.001461,0.004575,0.002813,-0.003148,-0.001073,0.006717
213,632382.587487711,0.041694,0.118786,0.150881,-0.001729,0.004291,0.003231,-0.003176,-0.001191,0.006747
214,632382.592401042,0.041689,0.118808,0.150897,-0.001995,0.003947,0.003567,-0.003205,-0.001308,0.006777
215,632382.597344889,0.041682,0.118829,0.150914,-0.002309,0.003529,0.003831,-0.003233,-0.001426,0.006808
216,632382.602227702,0.041673,0.118848,0.150933,-0.002558,0.003068,0.003973,-0.003261,-0.001543,0.006838
217,632382.607202067,0.041662,0.118865,0.150952,-0.002713,0.002306,0.004141,-0.003290,-0.001662,0.006868
218,632382.612145915,0.041651,0.118878,0.150973,-0.002822,0.001475,0.004265,-0.003318,-0.001780,0.006899
219,632382.617059245,0.041638,0.118888,0.150993,-0.002790,0.000632,0.004252,-0.003346,-0.001897,0.006929
220,632382.622003092,0.041625,0.118893,0.151014,-0.002770,-0.000171,0.004233,-0.003375,-0.002015,0.006959
221,632382.626946940,0.041611,0.118894,0.151035,-0.002668,-0.000964,0.004374,-0.003403,-0.002133,0.006990
222,632382.631890788,0.041597,0.118892,0.151057,-0.002467,-0.001668,0.004487,-0.003432,-0.002251,0.007020
223,632382.636834635,0.041584,0.118886,0.151079,-0.002249,-0.002271,0.004455,-0.003460,-0.002369,0.007051
224,632382.641747965,0.041571,0.118876,0.151101,-0.002058,-0.002573,0.004373,-0.003488,-0.002486,0.007081
225,632382.646691813,0.041559,0.118865,0.151123,-0.001949,-0.002757,0.004405,-0.003517,-0.002604,0.007111
226,632382.651635661,0.041548,0.118854,0.151145,-0.001889,-0.003039,0.004450,-0.003545,-0.002722,0.007142
227,632382.656579508,0.041536,0.118840,0.151167,-0.001986,-0.003215,0.004643,-0.003574,-0.002840,0.007172
228,632382.661523356,0.041524,0.118826,0.151190,-0.002250,-0.003292,0.004756,-0.003602,-0.002958,0.007202
229,632382.666467204,0.041511,0.118812,0.151213,-0.002378,-0.003317,0.004915,-0.003631,-0.003076,0.007233
230,632382.671380534,0.041497,0.118798,0.151238,-0.002608,-0.003165,0.005078,-0.003659,-0.003193,0.007263
231,632382.676324381,0.041482,0.118784,0.151263,-0.002982,-0.002993,0.005356,-0.003687,-0.003311,0.007293
232,632382.681268229,0.041465,0.118772,0.151289,-0.003466,-0.002852,0.005489,-0.003716,-0.003429,0.007324
233,632382.686212077,0.041446,0.118761,0.151317,-0.003972,-0.002783,0.005500,-0.003744,-0.003547,0.007354
234,632382.691125407,0.041425,0.118750,0.151344,-0.004333,-0.002693,0.005481,-0.003772,-0.003664,0.007384
235,632382.696069254,0.041402,0.118740,0.151371,-0.004726,-0.002599,0.005496,-0.003801,-0.003782,0.007415
236,632382.701013102,0.041377,0.118731,0.151398,-0.005109,-0.002466,0.005581,-0.003829,-0.003900,0.007445
237,632382.705956950,0.041350,0.118723,0.151426,-0.005531,-0.002359,0.005607,-0.003858,-0.004018,0.007476
238,632382.710900797,0.041321,0.118716,0.151453,-0.005804,-0.002340,0.005537,-0.003886,-0.004136,0.007506
239,632382.715814127,0.041291,0.118709,0.151481,-0.006179,-0.002597,0.005333,-0.003914,-0.004253,0.007536
240,632382.720757975,0.041259,0.118701,0.151507,-0.006421,-0.002761,0.005202,-0.003943,-0.004371,0.007567
241,632382.725701823,0.041226,0.118692,0.151533,-0.006510,-0.002889,0.005082,-0.003971,-0.004489,0.007597
242,632382.730645670,0.041192,0.118683,0.151558,-0.006496,-0.002887,0.004831,-0.004000,-0.004607,0.007628
243,632382.735589518,0.041158,0.118673,0.151582,-0.006407,-0.002858,0.004560,-0.004028,-0.004725,0.007658
244,632382.740502848,0.041125,0.118664,0.151604,-0.006100,-0.002818,0.004167,-0.004056,-0.004842,0.007688
