,time,pos_x,pos_y,pos_z,speed_x,speed_y,speed_z,bias_x,bias_y,bias_z
23,632381.649194254,0.019634,0.105456,0.108528,0.000798,0.006774,-0.004983,-0.000192,-0.000135,0.000309
24,632381.654138102,0.019643,0.105489,0.108503,0.000515,0.006630,-0.005024,-0.000201,-0.000141,0.000322
25,632381.659051432,0.019650,0.105520,0.108478,0.000229,0.006348,-0.004870,-0.000209,-0.000147,0.000336
26,632381.663995280,0.019657,0.105551,0.108454,-0.000236,0.005984,-0.004627,-0.000217,-0.000153,0.000349
27,632381.668939127,0.019660,0.105580,0.108431,-0.000762,0.005547,-0.004137,-0.000226,-0.000159,0.000362
28,632381.673882975,0.019661,0.105608,0.108410,-0.001503,0.004985,-0.003466,-0.000234,-0.000165,0.000376
29,632381.678826823,0.019657,0.105633,0.108393,-0.002255,0.004546,-0.002957,-0.000243,-0.000171,0.000389
30,632381.683740153,0.019650,0.105657,0.108378,-0.003047,0.004273,-0.002481,-0.000251,-0.000176,0.000403
31,632381.688684000,0.019638,0.105680,0.108366,-0.003851,0.003800,-0.002020,-0.000259,-0.000182,0.000416
32,632381.693658366,0.019622,0.105702,0.108356,-0.004749,0.003460,-0.001452,-0.000268,-0.000188,0.000430
33,632381.698571696,0.019602,0.105722,0.108349,-0.005607,0.003355,-0.000951,-0.000276,-0.000194,0.000443
34,632381.703515543,0.019577,0.105743,0.108344,-0.006546,0.003330,-0.000413,-0.000284,-0.000200,0.000456
35,632381.708459391,0.019548,0.105764,0.108341,-0.007385,0.003300,0.000085,-0.000293,-0.000206,0.000470
36,632381.713403239,0.019514,0.105786,0.108342,-0.008135,0.003440,0.000227,-0.000301,-0.000212,0.000483
37,632381.718347086,0.019477,0.105809,0.108342,-0.008942,0.003744,0.000337,-0.000310,-0.000218,0.000497
38,632381.723260417,0.019437,0.105834,0.108344,-0.009701,0.004056,0.000211,-0.000318,-0.000223,0.000510
39,632381.728234782,0.019392,0.105862,0.108345,-0.010527,0.004334,-0.000101,-0.000326,-0.000229,0.000524
40,632381.733178629,0.019344,0.105891,0.108344,-0.011212,0.004841,-0.000219,-0.000335,-0.000235,0.000537
41,632381.738091959,0.019294,0.105923,0.108342,-0.011874,0.005617,-0.000417,-0.000343,-0.000241,0.000550
42,632381.743035807,0.019240,0.105960,0.108340,-0.012524,0.006390,-0.000791,-0.000351,-0.000247,0.000564
43,632381.747979655,0.019184,0.106001,0.108336,-0.013300,0.006905,-0.001123,-0.000360,-0.000253,0.000577
44,632381.752923502,0.019124,0.106045,0.108330,-0.014192,0.007471,-0.001604,-0.000368,-0.000259,0.000591
45,632381.757867350,0.019061,0.106092,0.108321,-0.015047,0.007929,-0.001983,-0.000376,-0.000265,0.000604
46,632381.762780680,0.018994,0.106142,0.108311,-0.015955,0.008552,-0.002367,-0.000385,-0.000271,0.000617
47,632381.767724528,0.018923,0.106196,0.108299,-0.016765,0.009096,-0.002681,-0.000393,-0.000276,0.000631
48,632381.772668375,0.018848,0.106253,0.108285,-0.017546,0.009652,-0.002775,-0.000402,-0.000282,0.000644
49,632381.777612223,0.018770,0.106314,0.108271,-0.018443,0.010163,-0.002634,-0.000410,-0.000288,0.000658
50,632381.782556071,0.018688,0.106378,0.108257,-0.019317,0.010606,-0.002624,-0.000418,-0.000294,0.000671
51,632381.787469401,0.018602,0.106444,0.108244,-0.019999,0.010913,-0.002499,-0.000427,-0.000300,0.000685
52,632381.792413249,0.018513,0.106513,0.108231,-0.020636,0.011132,-0.002357,-0.000435,-0.000306,0.000698
53,632381.797357096,0.018421,0.106583,0.108218,-0.021245,0.011096,-0.002179,-0.000443,-0.000312,0.000711
54,632381.802300944,0.018326,0.106654,0.108207,-0.021543,0.011035,-0.001950,-0.000452,-0.000318,0.000725
55,632381.807214274,0.018230,0.106724,0.108197,-0.021688,0.010939,-0.001815,-0.000460,-0.000323,0.000738
56,632381.812158122,0.018132,0.106794,0.108187,-0.021856,0.010784,-0.001707,-0.000468,-0.000329,0.000752
57,632381.817071452,0.018034,0.106863,0.108178,-0.021850,0.010575,-0.001615,-0.000477,-0.000335,0.000765
58,632381.822015299,0.017936,0.106931,0.108169,-0.021547,0.010302,-0.001583,-0.000485,-0.000341,0.000778
59,632381.826959147,0.017839,0.106998,0.108161,-0.021196,0.009967,-0.001405,-0.000493,-0.000347,0.000792
60,632381.831902995,0.017743,0.107063,0.108153,-0.020778,0.009653,-0.001325,-0.000502,-0.000353,0.000805
61,632381.836846842,0.017649,0.107127,0.108146,-0.020397,0.009285,-0.001180,-0.000510,-0.000359,0.000819
62,632381.841760172,0.017557,0.107187,0.108140,-0.020031,0.008895,-0.001103,-0.000519,-0.000365,0.000832
63,632381.846704020,0.017466,0.107246,0.108134,-0.019647,0.008426,-0.001001,-0.000527,-0.000370,0.000846
64,632381.851647868,0.017377,0.107302,0.108128,-0.019365,0.008022,-0.000897,-0.000535,-0.000376,0.000859
65,632381.856591715,0.017289,0.107357,0.108123,-0.019128,0.007691,-0.000780,-0.000544,-0.000382,0.000872
66,632381.861535563,0.017201,0.107409,0.108119,-0.018873,0.007563,-0.000943,-0.000552,-0.000388,0.000886
67,632381.866448893,0.017115,0.107460,0.108114,-0.018609,0.007589,-0.001053,-0.000560,-0.000394,0.000899
68,632381.871392741,0.017030,0.107512,0.108108,-0.018285,0.007580,-0.001162,-0.000569,-0.000400,0.000913
69,632381.876336588,0.016947,0.107563,0.108102,-0.017951,0.007800,-0.001289,-0.000577,-0.000406,0.000926
70,632381.881280436,0.016865,0.107615,0.108095,-0.017565,0.008187,-0.001254,-0.000585,-0.000412,0.000940
71,632381.886224284,0.016786,0.107668,0.108088,-0.017072,0.008566,-0.001177,-0.000594,-0.000417,0.000953
72,632381.891168131,0.016709,0.107723,0.108082,-0.016500,0.009114,-0.000978,-0.000602,-0.000423,0.000966
73,632381.896081461,0.016636,0.107780,0.108076,-0.015986,0.009779,-0.000811,-0.000611,-0.000429,0.000980
74,632381.901025309,0.016566,0.107840,0.108072,-0.015380,0.010478,-0.000688,-0.000619,-0.000435,0.000993
75,632381.905938639,0.016499,0.107903,0.108068,-0.014787,0.010998,-0.000605,-0.000627,-0.000441,0.001007
76,632381.910913004,0.016435,0.107968,0.108064,-0.014158,0.011475,-0.000541,-0.000636,-0.000447,0.001020
77,632381.915856852,0.016375,0.108035,0.108061,-0.013563,0.011853,-0.000467,-0.000644,-0.000453,0.001034
78,632381.920800700,0.016318,0.108104,0.108058,-0.012931,0.012293,-0.000146,-0.000652,-0.000459,0.001047
79,632381.925775065,0.016264,0.108174,0.108057,-0.012348,0.012630,0.000281,-0.000661,-0.000465,0.001061
80,632381.930688395,0.016214,0.108245,0.108058,-0.011723,0.012783,0.000679,-0.000669,-0.000470,0.001074
81,632381.935601725,0.016167,0.108316,0.108061,-0.011010,0.012778,0.001048,-0.000678,-0.000476,0.001087
82,632381.940545573,0.016123,0.108387,0.108065,-0.010363,0.012697,0.001460,-0.000686,-0.000482,0.001101
83,632381.945458903,0.016082,0.108457,0.108072,-0.009721,0.012344,0.002220,-0.000694,-0.000488,0.001114
84,632381.950402750,0.016044,0.108524,0.108083,-0.009157,0.011762,0.003017,-0.000703,-0.000494,0.001127
85,632381.955346598,0.016009,0.108589,0.108097,-0.008768,0.011221,0.003840,-0.000711,-0.000500,0.001141
86,632381.960290446,0.015974,0.108651,0.108116,-0.008384,0.010394,0.004670,-0.000719,-0.000506,0.001154
87,632381.965234293,0.015941,0.108708,0.108138,-0.008141,0.009603,0.005575,-0.000728,-0.000512,0.001168
88,632381.970178141,0.015909,0.108761,0.108165,-0.007814,0.008752,0.006519,-0.000736,-0.000517,0.001181
89,632381.975091471,0.015878,0.108810,0.108197,-0.007592,0.007998,0.007406,-0.000744,-0.000523,0.001195
90,632381.980035319,0.015847,0.108855,0.108233,-0.007337,0.007192,0.008322,-0.000753,-0.000529,0.001208
91,632381.984979167,0.015816,0.108896,0.108274,-0.007158,0.006683,0.009079,-0.000761,-0.000535,0.001221
92,632381.989923014,0.015786,0.108935,0.108319,-0.007089,0.006286,0.009713,-0.000770,-0.000541,0.001235
93,632381.994866862,0.015757,0.108971,0.108367,-0.006906,0.005946,0.010371,-0.000778,-0.000547,0.001248
94,632381.999780192,0.015728,0.109006,0.108417,-0.006701,0.005781,0.010823,-0.000786,-0.000553,0.001262
95,632382.004693522,0.015699,0.109039,0.108470,-0.006424,0.005688,0.011030,-0.000795,-0.000559,0.001275
96,632382.009637370,0.015672,0.109072,0.108524,-0.006159,0.005698,0.010839,-0.000803,-0.000564,0.001288
97,632382.014611735,0.015646,0.109105,0.108578,-0.005738,0.005889,0.010635,-0.000811,-0.000570,0.001302
98,632382.019525065,0.015623,0.109138,0.108630,-0.005206,0.006148,0.010451,-0.000820,-0.000576,0.001315
99,632382.024468913,0.015602,0.109173,0.108681,-0.004488,0.006602,0.010331,-0.000828,-0.000582,0.001329
100,632382.029412760,0.015585,0.109209,0.108732,-0.003928,0.006826,0.009957,-0.000836,-0.000588,0.001342
101,632382.034356608,0.015571,0.109245,0.108781,-0.003392,0.006858,0.009583,-0.000845,-0.000594,0.001356
102,632382.039300456,0.015560,0.109282,0.108828,-0.002962,0.006829,0.009072,-0.000853,-0.000600,0.001369
103,632382.044244303,0.015550,0.109318,0.108873,-0.002456,0.006773,0.008643,-0.000862,-0.000606,0.001383
104,632382.049157633,0.015543,0.109353,0.108915,-0.002005,0.006649,0.008173,-0.000870,-0.000611,0.001396
105,632382.054101481,0.015539,0.109387,0.108955,-0.001548,0.006541,0.007726,-0.000878,-0.000617,0.001409
106,632382.059045329,0.015536,0.109420,0.108994,-0.000952,0.006385,0.007792,-0.000887,-0.000623,0.001423
107,632382.063989176,0.015536,0.109452,0.109032,-0.000443,0.006215,0.007868,-0.000895,-0.000629,0.001436
108,632382.068933024,0.015539,0.109483,0.109071,-0.000037,0.005999,0.007978,-0.000903,-0.000635,0.001450
109,632382.073876872,0.015543,0.109513,0.109110,0.000205,0.005595,0.008216,-0.000912,-0.000641,0.001463
110,632382.078790202,0.015548,0.109540,0.109150,0.000391,0.005155,0.008600,-0.000920,-0.000647,0.001476
111,632382.083734049,0.015554,0.109565,0.109192,0.000577,0.004726,0.008948,-0.000928,-0.000653,0.001490
112,632382.088677897,0.015560,0.109588,0.109237,0.000633,0.004191,0.009449,-0.000937,-0.000659,0.001503
113,632382.093621745,0.015567,0.109608,0.109283,0.000577,0.003727,0.010063,-0.000945,-0.000664,0.001517
114,632382.098535075,0.015572,0.109626,0.109333,0.000570,0.003134,0.010560,-0.000953,-0.000670,0.001530
115,632382.103448405,0.015577,0.109641,0.109384,0.000530,0.002438,0.010942,-0.000962,-0.000676,0.001543
116,632382.108422770,0.015582,0.109653,0.109439,0.000536,0.001668,0.011306,-0.000970,-0.000682,0.001557
117,632382.113366618,0.015585,0.109661,0.109495,0.000679,0.001011,0.011700,-0.000979,-0.000688,0.001570
118,632382.118340983,0.015589,0.109666,0.109553,0.000772,0.000416,0.011981,-0.000987,-0.000694,0.001584
119,632382.123284831,0.015593,0.109668,0.109612,0.000943,-0.000234,0.012108,-0.000995,-0.000700,0.001597
120,632382.128228678,0.015597,0.109666,0.109672,0.001125,-0.001034,0.012190,-0.001004,-0.000706,0.001611
121,632382.133142008,0.015602,0.109661,0.109732,0.001263,-0.001617,0.012123,-0.001012,-0.000711,0.001624
122,632382.138085856,0.015607,0.109652,0.109792,0.001361,-0.002178,0.011854,-0.001020,-0.000717,0.001638
123,632382.143029704,0.015611,0.109641,0.109851,0.001387,-0.002822,0.011528,-0.001029,-0.000723,0.001651
124,632382.147943034,0.015616,0.109626,0.109907,0.001484,-0.003216,0.011168,-0.001037,-0.000729,0.001664
125,632382.152886881,0.015620,0.109610,0.109963,0.001507,-0.003499,0.010648,-0.001046,-0.000735,0.001678
126,632382.157830729,0.015625,0.109592,0.110015,0.001483,-0.003771,0.010143,-0.001054,-0.000741,0.001691
127,632382.162774577,0.015629,0.109573,0.110066,0.001558,-0.003843,0.009648,-0.001062,-0.000747,0.001705
128,632382.167718424,0.015634,0.109553,0.110113,0.001622,-0.003835,0.009269,-0.001071,-0.000753,0.001718
129,632382.172631754,0.015638,0.109533,0.110159,0.001680,-0.003642,0.008874,-0.001079,-0.000759,0.001732
130,632382.177575602,0.015644,0.109514,0.110203,0.001647,-0.003341,0.008401,-0.001087,-0.000764,0.001745
131,632382.182519450,0.015649,0.109497,0.110245,0.001619,-0.002987,0.008021,-0.001096,-0.000770,0.001758
132,632382.187463297,0.015654,0.109481,0.110285,0.001772,-0.002532,0.007646,-0.001104,-0.000776,0.001772
133,632382.192407145,0.015661,0.109468,0.110322,0.001858,-0.002193,0.007327,-0.001112,-0.000782,0.001785
134,632382.197350993,0.015668,0.109456,0.110359,0.001932,-0.001941,0.007027,-0.001121,-0.000788,0.001799
135,632382.202294840,0.015676,0.109445,0.110394,0.002052,-0.001677,0.006731,-0.001129,-0.000794,0.001812
136,632382.207208170,0.015685,0.109436,0.110427,0.002181,-0.001364,0.006317,-0.001138,-0.000800,0.001825
137,632382.212152018,0.015694,0.109427,0.110458,0.002283,-0.001146,0.006001,-0.001146,-0.000806,0.001839
138,632382.217095866,0.015704,0.109420,0.110488,0.002391,-0.001087,0.005601,-0.001154,-0.000811,0.001852
139,632382.222009196,0.015715,0.109413,0.110515,0.002541,-0.000983,0.005113,-0.001163,-0.000817,0.001866
140,632382.226922526,0.015727,0.109407,0.110541,0.002553,-0.000852,0.004628,-0.001171,-0.000823,0.001879
141,632382.231866374,0.015738,0.109401,0.110563,0.002689,-0.000728,0.004153,-0.001179,-0.000829,0.001893
142,632382.236810221,0.015751,0.109395,0.110584,0.002818,-0.000687,0.003744,-0.001188,-0.000835,0.001906
143,632382.241754069,0.015764,0.109390,0.110603,0.002871,-0.000665,0.003314,-0.001196,-0.000841,0.001919
144,632382.246697917,0.015778,0.109384,0.110619,0.002928,-0.000555,0.003005,-0.001204,-0.000847,0.001933
145,632382.251611247,0.015791,0.109379,0.110634,0.002801,-0.000495,0.002615,-0.001213,-0.000853,0.001946
146,632382.256555094,0.015805,0.109375,0.110647,0.002598,-0.000548,0.002338,-0.001221,-0.000858,0.001960
147,632382.261498942,0.015817,0.109370,0.110659,0.002540,-0.000505,0.002136,-0.001230,-0.000864,0.001973
148,632382.266442790,0.015829,0.109366,0.110669,0.002305,-0.000409,0.001846,-0.001238,-0.000870,0.001987
149,632382.271386637,0.015840,0.109362,0.110678,0.002114,-0.000305,0.001609,-0.001246,-0.000876,0.002000
150,632382.276299967,0.015850,0.109359,0.110686,0.001936,-0.000257,0.001525,-0.001255,-0.000882,0.002013
151,632382.281243815,0.015859,0.109356,0.110694,0.001658,-0.000058,0.001276,-0.001263,-0.000888,0.002027
152,632382.286187663,0.015867,0.109355,0.110700,0.001505,0.000221,0.000825,-0.001271,-0.000894,0.002040
153,632382.291131510,0.015874,0.109355,0.110704,0.001429,0.000416,0.000344,-0.001280,-0.000900,0.002054
154,632382.296075358,0.015882,0.109356,0.110706,0.001348,0.000510,-0.000118,-0.001288,-0.000906,0.002067
155,632382.300988688,0.015889,0.109357,0.110705,0.001088,0.000636,-0.000559,-0.001296,-0.000911,0.002080
156,632382.305932536,0.015894,0.109359,0.110703,0.000935,0.000699,-0.000974,-0.001305,-0.000917,0.002094
157,632382.310876383,0.015900,0.109362,0.110698,0.000806,0.000798,-0.001534,-0.001313,-0.000923,0.002107
158,632382.315789713,0.015904,0.109365,0.110690,0.000810,0.000895,-0.002068,-0.001321,-0.000929,0.002121
159,632382.320764079,0.015909,0.109369,0.110680,0.000529,0.000875,-0.002497,-0.001330,-0.000935,0.002134
160,632382.325707926,0.015912,0.109373,0.110668,0.000342,0.000912,-0.002666,-0.001338,-0.000941,0.002148
161,632382.330651774,0.015915,0.109377,0.110655,0.000068,0.000957,-0.002778,-0.001347,-0.000947,0.002161
162,632382.335595622,0.015916,0.109382,0.110641,-0.000384,0.000923,-0.002941,-0.001355,-0.000953,0.002174
163,632382.340539469,0.015915,0.109386,0.110626,-0.000888,0.000897,-0.003014,-0.001363,-0.000958,0.002188
164,632382.345483317,0.015911,0.109391,0.110611,-0.001256,0.000887,-0.003015,-0.001372,-0.000964,0.002201
165,632382.350427165,0.015906,0.109396,0.110596,-0.001642,0.000793,-0.002961,-0.001380,-0.000970,0.002215
166,632382.355340495,0.015898,0.109401,0.110582,-0.002024,0.000849,-0.002870,-0.001388,-0.000976,0.002228
167,632382.360284342,0.015889,0.109407,0.110567,-0.002259,0.000790,-0.002634,-0.001397,-0.000982,0.002242
168,632382.365228190,0.015879,0.109413,0.110554,-0.002437,0.000674,-0.002408,-0.001405,-0.000988,0.002255
169,632382.370172038,0.015867,0.109418,0.110542,-0.002532,0.000527,-0.002051,-0.001414,-0.000994,0.002268
170,632382.375115885,0.015855,0.109422,0.110532,-0.002609,0.000325,-0.001600,-0.001422,-0.001000,0.002282
171,632382.380029215,0.015843,0.109426,0.110524,-0.002641,-0.000166,-0.001142,-0.001430,-0.001005,0.002295
172,632382.384973063,0.015830,0.109427,0.110519,-0.002757,-0.000605,-0.000793,-0.001439,-0.001011,0.002309
173,632382.389916911,0.015816,0.109426,0.110515,-0.002863,-0.001035,-0.000368,-0.001447,-0.001017,0.002322
174,632382.394860758,0.015801,0.109423,0.110513,-0.002849,-0.001460,0.000141,-0.001455,-0.001023,0.002336
175,632382.399804606,0.015786,0.109418,0.110513,-0.002650,-0.002163,0.000548,-0.001464,-0.001029,0.002349
176,632382.404748454,0.015772,0.109410,0.110516,-0.002518,-0.002877,0.000926,-0.001472,-0.001035,0.002362
177,632382.409692301,0.015757,0.109398,0.110521,-0.002441,-0.003691,0.001341,-0.001481,-0.001041,0.002376
178,632382.414636149,0.015742,0.109382,0.110527,-0.002316,-0.004524,0.001710,-0.001489,-0.001047,0.002389
179,632382.419579997,0.015727,0.109361,0.110536,-0.002040,-0.005229,0.002051,-0.001497,-0.001053,0.002403
180,632382.424523844,0.015713,0.109338,0.110546,-0.001882,-0.005676,0.002476,-0.001506,-0.001058,0.002416
181,632382.429467692,0.015700,0.109311,0.110559,-0.001691,-0.005949,0.002668,-0.001514,-0.001064,0.002430
182,632382.434411540,0.015687,0.109284,0.110572,-0.001466,-0.006268,0.002655,-0.001522,-0.001070,0.002443
183,632382.439324870,0.015675,0.109254,0.110585,-0.001195,-0.006310,0.002676,-0.001531,-0.001076,0.002456
184,632382.444268717,0.015664,0.109225,0.110598,-0.000867,-0.006043,0.002658,-0.001539,-0.001082,0.002470
185,632382.449212565,0.015655,0.109196,0.110612,-0.000425,-0.005616,0.002554,-0.001547,-0.001088,0.002483
186,632382.454156413,0.015649,0.109169,0.110624,-0.000228,-0.005172,0.002226,-0.001556,-0.001094,0.002497
187,632382.459069743,0.015644,0.109144,0.110636,-0.000102,-0.004594,0.002112,-0.001564,-0.001100,0.002510
188,632382.464013590,0.015640,0.109122,0.110646,0.000088,-0.003969,0.001847,-0.001573,-0.001105,0.002524
189,632382.468957438,0.015637,0.109102,0.110655,0.000150,-0.003356,0.001430,-0.001581,-0.001111,0.002537
190,632382.473901286,0.015635,0.109086,0.110662,0.000074,-0.002630,0.001044,-0.001589,-0.001117,0.002550
191,632382.478845133,0.015633,0.109073,0.110668,0.000045,-0.001847,0.000647,-0.001598,-0.001123,0.002564
192,632382.483788981,0.015632,0.109064,0.110671,-0.000147,-0.001194,0.000176,-0.001606,-0.001129,0.002577
193,632382.488702311,0.015630,0.109058,0.110672,-0.000407,-0.000613,-0.000392,-0.001614,-0.001135,0.002591
194,632382.493646159,0.015628,0.109056,0.110670,-0.000801,-0.000013,-0.000831,-0.001623,-0.001141,0.002604
195,632382.498590006,0.015624,0.109056,0.110666,-0.001185,0.000495,-0.001088,-0.001631,-0.001147,0.002618
196,632382.503503336,0.015619,0.109059,0.110660,-0.001668,0.000956,-0.001424,-0.001639,-0.001152,0.002631
197,632382.508447184,0.015611,0.109065,0.110653,-0.001940,0.001408,-0.001777,-0.001648,-0.001158,0.002644
198,632382.513360514,0.015603,0.109074,0.110645,-0.002292,0.001854,-0.002033,-0.001656,-0.001164,0.002658
199,632382.518304362,0.015593,0.109084,0.110634,-0.002533,0.002189,-0.002257,-0.001664,-0.001170,0.002671
200,632382.523278727,0.015583,0.109097,0.110623,-0.002559,0.002429,-0.002375,-0.001673,-0.001176,0.002685
201,632382.528222575,0.015572,0.109111,0.110611,-0.002449,0.002837,-0.002332,-0.001725,-0.001257,0.002649
202,632382.533166422,0.015562,0.109127,0.110600,-0.002152,0.003331,-0.002239,-0.001778,-0.001337,0.002613
203,632382.538079752,0.015554,0.109144,0.110588,-0.001829,0.003788,-0.002008,-0.001830,-0.001418,0.002577
204,632382.543023600,0.015548,0.109164,0.110578,-0.001401,0.004128,-0.001961,-0.001882,-0.001498,0.002541
205,632382.547967448,0.015545,0.109185,0.110569,-0.001017,0.004590,-0.001717,-0.001935,-0.001579,0.002505
206,632382.552911295,0.015543,0.109208,0.110560,-0.000622,0.004952,-0.001203,-0.001987,-0.001660,0.002469
207,632382.557855143,0.015544,0.109233,0.110554,-0.000355,0.005279,-0.000789,-0.002040,-0.001741,0.002433
208,632382.562798991,0.015547,0.109259,0.110550,-0.000270,0.005565,-0.000440,-0.002092,-0.001821,0.002397
209,632382.567712321,0.015550,0.109286,0.110547,-0.000315,0.005672,-0.000131,-0.002145,-0.001902,0.002361
210,632382.572656168,0.015552,0.109314,0.110547,-0.000496,0.005733,0.000267,-0.002197,-0.001982,0.002325
211,632382.577600016,0.015554,0.109343,0.110548,-0.000692,0.005690,0.000620,-0.002250,-0.002063,0.002289
212,632382.582543864,0.015555,0.109371,0.110551,-0.000921,0.005606,0.000846,-0.002302,-0.002144,0.002254
213,632382.587487711,0.015555,0.109399,0.110555,-0.001186,0.005335,0.001246,-0.002354,-0.002224,0.002218
214,632382.592401042,0.015554,0.109426,0.110561,-0.001449,0.005005,0.001563,-0.002407,-0.002305,0.002182
215,632382.597344889,0.015550,0.109452,0.110568,-0.001760,0.004601,0.001808,-0.002459,-0.002385,0.002146
216,632382.602227702,0.015545,0.109475,0.110577,-0.002007,0.004154,0.001931,-0.002511,-0.002465,0.002110
217,632382.607202067,0.015539,0.109497,0.110587,-0.002160,0.003407,0.002081,-0.002564,-0.002546,0.002074
218,632382.612145915,0.015531,0.109515,0.110597,-0.002266,0.002591,0.002185,-0.002616,-0.002627,0.002038
219,632382.617059245,0.015522,0.109530,0.110607,-0.002233,0.001763,0.002153,-0.002668,-0.002707,0.002002
220,632382.622003092,0.015512,0.109540,0.110618,-0.002211,0.000976,0.002115,-0.002721,-0.002788,0.001967
221,632382.626946940,0.015502,0.109547,0.110628,-0.002107,0.000199,0.002236,-0.002773,-0.002869,0.001931
222,632382.631890788,0.015492,0.109549,0.110639,-0.001904,-0.000489,0.002330,-0.002826,-0.002949,0.001895
223,632382.636834635,0.015482,0.109549,0.110651,-0.001685,-0.001075,0.002279,-0.002878,-0.003030,0.001859
224,632382.641747965,0.015473,0.109545,0.110662,-0.001493,-0.001359,0.002177,-0.002930,-0.003110,0.001823
225,632382.646691813,0.015465,0.109539,0.110673,-0.001383,-0.001526,0.002191,-0.002983,-0.003191,0.001787
226,632382.651635661,0.015457,0.109533,0.110684,-0.001322,-0.001790,0.002216,-0.003035,-0.003272,0.001751
227,632382.656579508,0.015449,0.109525,0.110695,-0.001419,-0.001948,0.002388,-0.003088,-0.003353,0.001715
228,632382.661523356,0.015441,0.109517,0.110706,-0.001682,-0.002007,0.002482,-0.003140,-0.003433,0.001679
229,632382.666467204,0.015431,0.109509,0.110719,-0.001810,-0.002013,0.002621,-0.003193,-0.003514,0.001643
230,632382.671380534,0.015420,0.109500,0.110732,-0.002039,-0.001842,0.002764,-0.003245,-0.003594,0.001607
231,632382.676324381,0.015409,0.109493,0.110745,-0.002413,-0.001650,0.003022,-0.003297,-0.003675,0.001571
232,632382.681268229,0.015396,0.109487,0.110760,-0.002897,-0.001489,0.003134,-0.003350,-0.003756,0.001535
233,632382.686212077,0.015381,0.109482,0.110776,-0.003404,-0.001400,0.003125,-0.003402,-0.003836,0.001499
234,632382.691125407,0.015363,0.109478,0.110791,-0.003765,-0.001290,0.003086,-0.003455,-0.003917,0.001464
235,632382.696069254,0.015343,0.109474,0.110806,-0.004158,-0.001175,0.003080,-0.003507,-0.003997,0.001428
236,632382.701013102,0.015322,0.109472,0.110821,-0.004541,-0.001020,0.003144,-0.003560,-0.004078,0.001392
237,632382.705956950,0.015299,0.109471,0.110837,-0.004964,-0.000891,0.003150,-0.003612,-0.004159,0.001356
238,632382.710900797,0.015274,0.109470,0.110852,-0.005239,-0.000850,0.003059,-0.003664,-0.004239,0.001320
239,632382.715814127,0.015248,0.109470,0.110867,-0.005615,-0.001085,0.002835,-0.003717,-0.004320,0.001284
240,632382.720757975,0.015220,0.109469,0.110881,-0.005859,-0.001227,0.002683,-0.003769,-0.004400,0.001248
241,632382.725701823,0.015190,0.109468,0.110894,-0.005949,-0.001331,0.002541,-0.003822,-0.004481,0.001212
