,time,pos_x,pos_y,pos_z,speed_x,speed_y,speed_z,bias_x,bias_y,bias_z
138,632382.217095866,-0.042527,0.483154,0.757303,0.001428,-0.001558,0.007016,-0.004045,0.001623,0.005494
139,632382.222009196,-0.042522,0.483145,0.757337,0.001564,-0.001461,0.006549,-0.004075,0.001634,0.005533
140,632382.226922526,-0.042517,0.483136,0.757370,0.001563,-0.001337,0.006085,-0.004104,0.001646,0.005573
141,632382.231866374,-0.042511,0.483127,0.757400,0.001684,-0.001220,0.005630,-0.004133,0.001658,0.005613
142,632382.236810221,-0.042505,0.483119,0.757427,0.001798,-0.001186,0.005243,-0.004163,0.001670,0.005653
143,632382.241754069,-0.042499,0.483110,0.757453,0.001837,-0.001172,0.004834,-0.004192,0.001681,0.005693
144,632382.246697917,-0.042492,0.483101,0.757477,0.001879,-0.001069,0.004546,-0.004221,0.001693,0.005732
145,632382.251611247,-0.042486,0.483092,0.757499,0.001738,-0.001017,0.004178,-0.004250,0.001705,0.005772
146,632382.256555094,-0.042480,0.483084,0.757519,0.001521,-0.001077,0.003923,-0.004280,0.001717,0.005812
147,632382.261498942,-0.042475,0.483076,0.757539,0.001448,-0.001042,0.003742,-0.004309,0.001728,0.005852
148,632382.266442790,-0.042470,0.483068,0.757557,0.001197,-0.000954,0.003474,-0.004338,0.001740,0.005892
149,632382.271386637,-0.042466,0.483061,0.757574,0.000991,-0.000856,0.003259,-0.004368,0.001752,0.005931
150,632382.276299967,-0.042463,0.483056,0.757590,0.000799,-0.000816,0.003197,-0.004397,0.001764,0.005971
151,632382.281243815,-0.042461,0.483051,0.757606,0.000505,-0.000625,0.002971,-0.004426,0.001775,0.006011
152,632382.286187663,-0.042459,0.483047,0.757621,0.000337,-0.000354,0.002542,-0.004456,0.001787,0.006051
153,632382.291131510,-0.042457,0.483045,0.757633,0.000245,-0.000166,0.002084,-0.004485,0.001799,0.006091
154,632382.296075358,-0.042456,0.483044,0.757644,0.000149,-0.000080,0.001645,-0.004514,0.001811,0.006130
155,632382.300988688,-0.042455,0.483044,0.757652,-0.000126,0.000037,0.001227,-0.004543,0.001822,0.006170
156,632382.305932536,-0.042454,0.483045,0.757658,-0.000295,0.000092,0.000836,-0.004573,0.001834,0.006210
157,632382.310876383,-0.042455,0.483046,0.757662,-0.000440,0.000183,0.000299,-0.004602,0.001846,0.006250
158,632382.315789713,-0.042456,0.483048,0.757663,-0.000452,0.000273,-0.000213,-0.004631,0.001858,0.006289
159,632382.320764079,-0.042457,0.483050,0.757662,-0.000748,0.000244,-0.000618,-0.004661,0.001869,0.006329
160,632382.325707926,-0.042460,0.483054,0.757659,-0.000952,0.000273,-0.000762,-0.004690,0.001881,0.006369
161,632382.330651774,-0.042463,0.483057,0.757656,-0.001243,0.000310,-0.000850,-0.004720,0.001893,0.006409
162,632382.335595622,-0.042468,0.483062,0.757652,-0.001710,0.000267,-0.000990,-0.004749,0.001905,0.006449
163,632382.340539469,-0.042474,0.483068,0.757647,-0.002230,0.000233,-0.001039,-0.004778,0.001917,0.006489
164,632382.345483317,-0.042483,0.483075,0.757643,-0.002615,0.000214,-0.001015,-0.004808,0.001928,0.006529
165,632382.350427165,-0.042494,0.483083,0.757639,-0.003018,0.000111,-0.000936,-0.004837,0.001940,0.006569
166,632382.355340495,-0.042506,0.483092,0.757635,-0.003416,0.000159,-0.000821,-0.004866,0.001952,0.006608
167,632382.360284342,-0.042519,0.483102,0.757632,-0.003668,0.000091,-0.000560,-0.004895,0.001964,0.006648
168,632382.365228190,-0.042534,0.483113,0.757630,-0.003863,-0.000033,-0.000309,-0.004925,0.001975,0.006688
169,632382.370172038,-0.042550,0.483124,0.757630,-0.003975,-0.000189,0.000073,-0.004954,0.001987,0.006728
170,632382.375115885,-0.042566,0.483134,0.757631,-0.004069,-0.000400,0.000549,-0.004984,0.001999,0.006768
171,632382.380029215,-0.042584,0.483144,0.757635,-0.004119,-0.000899,0.001033,-0.005013,0.002011,0.006807
172,632382.384973063,-0.042602,0.483153,0.757642,-0.004252,-0.001347,0.001407,-0.005042,0.002022,0.006847
173,632382.389916911,-0.042622,0.483160,0.757651,-0.004375,-0.001786,0.001858,-0.005071,0.002034,0.006887
174,632382.394860758,-0.042644,0.483165,0.757662,-0.004379,-0.002220,0.002393,-0.005101,0.002046,0.006927
175,632382.399804606,-0.042667,0.483170,0.757676,-0.004197,-0.002932,0.002826,-0.005130,0.002058,0.006967
176,632382.404748454,-0.042691,0.483170,0.757692,-0.004083,-0.003655,0.003231,-0.005159,0.002069,0.007007
177,632382.409692301,-0.042716,0.483168,0.757711,-0.004024,-0.004478,0.003672,-0.005189,0.002081,0.007046
178,632382.414636149,-0.042743,0.483162,0.757732,-0.003916,-0.005320,0.004067,-0.005218,0.002093,0.007086
179,632382.419579997,-0.042772,0.483153,0.757755,-0.003659,-0.006034,0.004435,-0.005247,0.002105,0.007126
180,632382.424523844,-0.042801,0.483140,0.757781,-0.003519,-0.006491,0.004886,-0.005277,0.002117,0.007166
181,632382.429467692,-0.042832,0.483124,0.757809,-0.003347,-0.006774,0.005105,-0.005306,0.002128,0.007206
182,632382.434411540,-0.042862,0.483108,0.757838,-0.003140,-0.007102,0.005120,-0.005336,0.002140,0.007246
183,632382.439324870,-0.042892,0.483089,0.757867,-0.002888,-0.007152,0.005167,-0.005365,0.002152,0.007285
184,632382.444268717,-0.042921,0.483070,0.757896,-0.002578,-0.006895,0.005177,-0.005394,0.002164,0.007325
185,632382.449212565,-0.042949,0.483050,0.757925,-0.002155,-0.006478,0.005100,-0.005423,0.002175,0.007365
186,632382.454156413,-0.042973,0.483031,0.757954,-0.001977,-0.006044,0.004800,-0.005453,0.002187,0.007405
187,632382.459069743,-0.042996,0.483013,0.757980,-0.001870,-0.005475,0.004713,-0.005482,0.002199,0.007444
188,632382.464013590,-0.043017,0.482998,0.758006,-0.001699,-0.004860,0.004476,-0.005511,0.002211,0.007484
189,632382.468957438,-0.043035,0.482984,0.758031,-0.001656,-0.004257,0.004087,-0.005541,0.002222,0.007524
190,632382.473901286,-0.043052,0.482972,0.758053,-0.001750,-0.003540,0.003729,-0.005570,0.002234,0.007564
191,632382.478845133,-0.043067,0.482964,0.758074,-0.001798,-0.002767,0.003361,-0.005599,0.002246,0.007604
192,632382.483788981,-0.043081,0.482958,0.758092,-0.002010,-0.002124,0.002918,-0.005629,0.002258,0.007644
193,632382.488702311,-0.043093,0.482956,0.758108,-0.002289,-0.001553,0.002379,-0.005658,0.002269,0.007683
194,632382.493646159,-0.043106,0.482957,0.758121,-0.002703,-0.000963,0.001969,-0.005687,0.002281,0.007723
195,632382.498590006,-0.043118,0.482961,0.758132,-0.003107,-0.000465,0.001741,-0.005716,0.002293,0.007763
196,632382.503503336,-0.043131,0.482968,0.758141,-0.003610,-0.000015,0.001433,-0.005746,0.002305,0.007803
197,632382.508447184,-0.043145,0.482979,0.758149,-0.003902,0.000427,0.001110,-0.005775,0.002316,0.007842
198,632382.513360514,-0.043159,0.482992,0.758156,-0.004273,0.000863,0.000883,-0.005804,0.002328,0.007882
199,632382.518304362,-0.043173,0.483008,0.758161,-0.004535,0.001187,0.000689,-0.005834,0.002340,0.007922
200,632382.523278727,-0.043188,0.483026,0.758165,-0.004581,0.001417,0.000601,-0.005863,0.002352,0.007962
201,632382.528222575,-0.043202,0.483045,0.758169,-0.004491,0.001815,0.000674,-0.005700,0.002353,0.007871
202,632382.533166422,-0.043214,0.483065,0.758173,-0.004214,0.002299,0.000797,-0.005538,0.002354,0.007781
203,632382.538079752,-0.043224,0.483086,0.758177,-0.003909,0.002747,0.001058,-0.005376,0.002356,0.007691
204,632382.543023600,-0.043232,0.483109,0.758182,-0.003499,0.003078,0.001135,-0.005214,0.002357,0.007600
205,632382.547967448,-0.043237,0.483131,0.758187,-0.003131,0.003532,0.001409,-0.005051,0.002358,0.007509
206,632382.552911295,-0.043238,0.483155,0.758194,-0.002752,0.003887,0.001954,-0.004888,0.002360,0.007419
207,632382.557855143,-0.043238,0.483179,0.758202,-0.002499,0.004207,0.002398,-0.004726,0.002361,0.007328
208,632382.562798991,-0.043234,0.483203,0.758213,-0.002428,0.004487,0.002779,-0.004563,0.002362,0.007237
209,632382.567712321,-0.043230,0.483228,0.758225,-0.002485,0.004589,0.003119,-0.004402,0.002363,0.007147
210,632382.572656168,-0.043226,0.483255,0.758239,-0.002677,0.004644,0.003548,-0.004239,0.002365,0.007057
211,632382.577600016,-0.043221,0.483282,0.758256,-0.002884,0.004597,0.003932,-0.004076,0.002366,0.006966
212,632382.582543864,-0.043218,0.483309,0.758274,-0.003122,0.004509,0.004189,-0.003914,0.002367,0.006875
213,632382.587487711,-0.043216,0.483337,0.758293,-0.003395,0.004235,0.004620,-0.003751,0.002369,0.006785
214,632382.592401042,-0.043215,0.483364,0.758315,-0.003666,0.003903,0.004970,-0.003589,0.002370,0.006695
215,632382.597344889,-0.043216,0.483392,0.758339,-0.003984,0.003496,0.005247,-0.003427,0.002371,0.006604
216,632382.602227702,-0.043220,0.483418,0.758364,-0.004237,0.003049,0.005401,-0.003266,0.002373,0.006514
217,632382.607202067,-0.043226,0.483443,0.758391,-0.004394,0.002301,0.005583,-0.003103,0.002374,0.006423
218,632382.612145915,-0.043234,0.483466,0.758418,-0.004504,0.001484,0.005720,-0.002940,0.002375,0.006333
219,632382.617059245,-0.043245,0.483486,0.758447,-0.004473,0.000657,0.005721,-0.002778,0.002377,0.006242
220,632382.622003092,-0.043259,0.483502,0.758476,-0.004453,-0.000129,0.005715,-0.002616,0.002378,0.006152
221,632382.626946940,-0.043274,0.483516,0.758506,-0.004349,-0.000905,0.005869,-0.002453,0.002379,0.006061
222,632382.631890788,-0.043291,0.483526,0.758536,-0.004146,-0.001590,0.005996,-0.002290,0.002381,0.005970
223,632382.636834635,-0.043309,0.483532,0.758567,-0.003926,-0.002173,0.005978,-0.002128,0.002382,0.005880
224,632382.641747965,-0.043328,0.483536,0.758599,-0.003731,-0.002454,0.005909,-0.001966,0.002383,0.005790
225,632382.646691813,-0.043347,0.483538,0.758630,-0.003618,-0.002616,0.005956,-0.001804,0.002384,0.005699
226,632382.651635661,-0.043367,0.483539,0.758661,-0.003552,-0.002876,0.006015,-0.001641,0.002386,0.005608
227,632382.656579508,-0.043386,0.483538,0.758693,-0.003644,-0.003028,0.006221,-0.001478,0.002387,0.005518
228,632382.661523356,-0.043406,0.483538,0.758726,-0.003901,-0.003081,0.006348,-0.001316,0.002388,0.005427
229,632382.666467204,-0.043428,0.483538,0.758760,-0.004022,-0.003081,0.006522,-0.001153,0.002390,0.005336
230,632382.671380534,-0.043449,0.483538,0.758794,-0.004243,-0.002902,0.006698,-0.000992,0.002391,0.005246
231,632382.676324381,-0.043471,0.483540,0.758830,-0.004608,-0.002703,0.006990,-0.000829,0.002392,0.005156
232,632382.681268229,-0.043494,0.483543,0.758867,-0.005081,-0.002533,0.007137,-0.000666,0.002394,0.005065
233,632382.686212077,-0.043518,0.483549,0.758904,-0.005577,-0.002435,0.007162,-0.000504,0.002395,0.004974
234,632382.691125407,-0.043544,0.483556,0.758942,-0.005926,-0.002316,0.007158,-0.000342,0.002396,0.004884
235,632382.696069254,-0.043571,0.483565,0.758980,-0.006306,-0.002190,0.007187,-0.000179,0.002398,0.004794
236,632382.701013102,-0.043599,0.483576,0.759018,-0.006675,-0.002025,0.007287,-0.000017,0.002399,0.004703
237,632382.705956950,-0.043628,0.483588,0.759057,-0.007083,-0.001885,0.007327,0.000146,0.002400,0.004612
238,632382.710900797,-0.043658,0.483602,0.759095,-0.007341,-0.001832,0.007272,0.000308,0.002402,0.004522
239,632382.715814127,-0.043689,0.483617,0.759134,-0.007701,-0.002054,0.007083,0.000470,0.002403,0.004432
240,632382.720757975,-0.043722,0.483632,0.759172,-0.007926,-0.002183,0.006967,0.000633,0.002404,0.004341
241,632382.725701823,-0.043757,0.483647,0.759209,-0.007997,-0.002273,0.006861,0.000795,0.002405,0.004250
